dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,12.322613,7.242912,16.807722,4.123460,-2.000000,0.000000,5.998983
0.020000,12.401238,7.219388,16.889791,4.083460,-2.000000,0.000000,5.985859
0.020000,12.478778,7.195056,16.971061,4.043460,-2.000000,0.000000,5.972296
0.020000,12.555216,7.169909,17.051530,4.003460,-2.000000,0.000000,5.958296
0.020000,12.630533,7.143937,17.131199,3.963460,-2.000000,0.000000,5.943860
0.020000,12.704708,7.117137,17.210068,3.923460,-2.000000,-0.000000,5.928992
0.020000,12.777723,7.089505,17.288137,3.883460,-2.000000,0.000000,5.913696
0.020000,12.849556,7.061039,17.365407,3.843460,-2.000000,0.000000,5.897980
0.020000,12.920189,7.031738,17.441876,3.803460,-2.000000,0.000000,5.881851
0.020000,12.989599,7.001607,17.517545,3.763460,-2.000000,0.000000,5.865319
0.020000,13.057767,6.970650,17.592414,3.723460,-2.000000,0.000000,5.848397
0.020000,13.124673,6.938875,17.666483,3.683460,-2.000000,0.000000,5.831099
0.020000,13.190297,6.906290,17.739753,3.643460,-2.000000,0.000000,5.813440
0.020000,13.254620,6.872910,17.812222,3.603460,-2.000000,0.000000,5.795440
0.020000,13.317622,6.838748,17.883891,3.563460,-2.000000,0.000000,5.777119
0.020000,13.379286,6.803822,17.954760,3.523460,-2.000000,0.000000,5.758500
0.020000,13.439596,6.768153,18.024829,3.483460,-2.000000,0.000000,5.739607
0.020000,13.498536,6.731764,18.094099,3.443460,-2.000000,0.000000,5.720468
0.020000,13.556092,6.694680,18.162568,3.403460,-2.000000,-0.000000,5.701112
0.020000,13.612252,6.656931,18.230237,3.363460,-2.000000,0.000000,5.681568
0.020000,13.667005,6.618546,18.297106,3.323460,-2.000000,0.000000,5.661868
0.020000,13.720343,6.579558,18.363175,3.283460,-2.000000,0.000000,5.642047
0.020000,13.772260,6.540003,18.428444,3.243460,-2.000000,0.000000,5.622137
